Superpixel,Moyenne de B,Moyenne de G,Moyenne de R,Écart type de B,Écart type de G,Écart type de R
2,0.6997138888888889,0.8226083333333334,0.8982777777777777,10.251853649516375,12.03013353006118,13.133488253389856
3,0.5771972222222223,0.6470055555555555,0.6934472222222222,8.898064804007108,9.927482361348039,10.62501034523663
5,0.16579722222222223,0.17531944444444444,0.18784722222222222,3.43799645350072,3.622003632578292,3.874114892366079
6,0.10112222222222222,0.1053,0.10926944444444445,2.402885271838072,2.49567753415015,2.5902491664118097
8,0.31949444444444447,0.4043361111111111,0.4237194444444444,5.5889778403475825,7.036514571143322,7.384094253455557
9,0.43244444444444446,0.4973416666666667,0.5092361111111111,7.399095862404347,8.465963792333893,8.669870768326534
10,0.27785,0.3477722222222222,0.3628638888888889,4.947457757986822,6.141384573671541,6.416266162198256
15,0.17363055555555557,0.19476944444444444,0.225675,4.933745442998438,5.440012344413794,6.307012077822481
16,0.33229444444444445,0.3542527777777778,0.3686277777777778,8.065030644130317,8.565892440583413,8.900560045112954
17,0.45436666666666664,0.5265833333333333,0.5878833333333333,7.07937700021109,8.187854419292076,9.13716852987122
18,0.20948611111111112,0.2539972222222222,0.2605027777777778,4.777163443874814,5.753308166197935,5.904634429559193
19,0.26716388888888887,0.2820916666666667,0.29390555555555553,4.258216059806918,4.47376728672882,4.6581276128290146
21,0.39876944444444445,0.4822666666666667,0.5130583333333333,6.932589875058504,8.2098140442259,8.705225539936015
26,0.34576944444444446,0.4155138888888889,0.45843055555555556,6.509735584523027,7.751572663793905,8.540324921221139
27,0.3239388888888889,0.331225,0.3437722222222222,5.253191330248547,5.373663503017603,5.583948084825894
28,0.2262888888888889,0.23044444444444445,0.23928888888888888,4.029548362480811,4.100706690060712,4.256882889936463
31,0.8717944444444444,1.0639666666666667,1.1418527777777778,10.894643281193357,13.076372986810117,13.990561799047653
33,0.483875,0.5514777777777777,0.5782027777777777,7.906388836241483,8.976376405343014,9.410057320197991
41,0.33541944444444444,0.4080861111111111,0.46413611111111114,6.686517272872806,8.1256129104818,9.240038925033256
42,0.35485555555555554,0.32571944444444445,0.32913055555555554,6.042937547392777,5.497867633061744,5.569792362979292
43,0.35136944444444446,0.3619805555555556,0.3780611111111111,5.360879183926718,5.511360546845533,5.7536522523505464
44,0.2599472222222222,0.2843027777777778,0.2996666666666667,4.131997391289365,4.504824233552747,4.751897854767273
46,0.2785861111111111,0.35535,0.40726666666666667,5.944615986142136,7.5709436325523525,8.668172015104192
47,0.6882861111111112,0.8365444444444444,0.9035416666666667,10.017354302796148,12.15962029075397,13.136940651357076
48,0.36154722222222224,0.3628722222222222,0.37509166666666666,5.391618263155368,5.3909447095168455,5.577768183393647
49,0.6596166666666666,0.7897472222222223,0.8434916666666666,9.649717052182964,11.511958366795932,12.29515587200202
51,0.16244444444444445,0.1627,0.1611,3.257505968668959,3.253403489486352,3.2281482671046864
55,0.20205,0.26443055555555556,0.31104166666666666,4.259980857804097,5.500595051934838,6.44675459032011
56,0.14126666666666668,0.19281666666666666,0.228825,2.9340812220895938,3.975082746818336,4.711457395086452
61,0.3866277777777778,0.4779305555555556,0.5425638888888888,7.138642266327822,8.813694940007009,10.00556120284967
62,0.3137388888888889,0.3327777777777778,0.3450111111111111,4.735137111525785,5.014802871424704,5.202404956622385
63,0.17665555555555557,0.24591666666666667,0.2931361111111111,3.2953525411086675,4.538677914887497,5.402956659495804
64,0.31984444444444443,0.32632777777777777,0.33282222222222224,5.377803617996057,5.500604932722388,5.623522169476914
65,0.23948611111111112,0.24673055555555556,0.25158055555555553,3.9676118288709703,4.069231995479508,4.144134275208935
66,0.18905555555555556,0.19019444444444444,0.19424444444444444,3.57008437458375,3.5920357066324224,3.6683484304235807
67,0.2929277777777778,0.3139111111111111,0.3208388888888889,4.862798004020027,5.189956522238826,5.312639662618742
68,0.09088611111111111,0.09206388888888889,0.09754444444444445,2.27686022685344,2.298118630594517,2.4339032604627606
69,0.3808638888888889,0.49439444444444447,0.5720833333333334,5.683354440664832,7.353983933141371,8.505943908290648
71,0.34539444444444445,0.41050277777777777,0.47278333333333333,5.7221312472544135,6.816515990391398,7.860927519965149
72,0.4620722222222222,0.5791805555555556,0.6586111111111111,6.706496463661828,8.343676074732995,9.462668361304948
73,0.1852138888888889,0.18968888888888888,0.19665555555555556,3.8075544402558936,3.8948322333167313,4.054943338846995
76,0.3053361111111111,0.3644527777777778,0.3960638888888889,5.94492363970057,7.068420321448931,7.679559995745566
78,0.11746944444444445,0.12012222222222223,0.12424444444444445,2.638757775221227,2.690331162270892,2.784531076857037
79,0.2518916666666667,0.26214166666666666,0.27439444444444444,4.419466160494726,4.5960134986857035,4.824057987452095
81,0.08869722222222222,0.09440277777777778,0.09927777777777778,2.319957380480522,2.456823107627029,2.587895870026381
85,0.2686972222222222,0.2849027777777778,0.30596944444444446,4.690907176241583,4.961076257130913,5.351542553264148
88,0.32991944444444443,0.38431944444444444,0.4279833333333333,5.334810248001942,6.202848020403076,6.907092348515407
89,0.27145555555555556,0.26856944444444447,0.27748333333333336,5.228921249774841,5.174255814200908,5.348974740808738
90,0.3353583333333333,0.42495,0.4780361111111111,5.452423906410567,6.891999447579039,7.759004505781806
92,0.13102777777777777,0.14734444444444444,0.15856666666666666,2.751228725331644,3.0984020349379127,3.3255961789610464
93,0.15692777777777778,0.19339444444444445,0.202,3.2462929807487453,3.955717905028212,4.125218701244973
94,0.6543166666666667,0.7457861111111111,0.8197611111111112,9.444022373315079,10.760657263441589,11.832085734546897
95,0.353525,0.3885388888888889,0.3939138888888889,5.374596684331967,5.908834607665828,6.001005116098965
96,0.39125,0.44324444444444444,0.4727,7.205303686564233,8.151107349872081,8.700009849186058
98,0.4335277777777778,0.4662861111111111,0.49186111111111114,7.386529278169693,7.93522645738893,8.396807950521573
100,0.3030777777777778,0.35736666666666667,0.357775,4.766565788529784,5.559370483863142,5.568645840238844
101,0.3479027777777778,0.37435555555555555,0.40860277777777776,6.468970362153151,6.893304894108354,7.479183102566221
104,0.8448138888888889,0.9638861111111111,1.059925,11.556072864518265,13.167271239590974,14.479534430725566
105,0.5809444444444445,0.659725,0.7144888888888888,7.586916969922703,8.570465703165109,9.2994617565659
106,0.26390277777777776,0.3237527777777778,0.3339638888888889,4.604607872279529,5.610809827174393,5.782404710190122
107,0.08703333333333334,0.10614444444444444,0.12275833333333333,2.0756318125101445,2.5256968282206227,2.9287141381184845
108,0.20565277777777777,0.22479722222222223,0.23474722222222222,3.654551004739256,3.9557141633572006,4.129571119420516
109,0.38582777777777777,0.4758222222222222,0.4855888888888889,5.899764894839547,7.258743684629958,7.40951551038953
112,0.12177222222222223,0.12200833333333333,0.12699722222222223,2.8916487748515536,2.8945446907084205,3.0184648480631213
113,0.5349666666666667,0.5585388888888889,0.59455,10.267575966117262,10.692305950121517,11.335135360106841
116,0.35662222222222223,0.4300361111111111,0.4356833333333333,5.91823486560612,7.116389889200734,7.222091650626488
118,0.1347888888888889,0.137475,0.1427277777777778,2.938654975773978,2.997004627199548,3.1196297685194767
119,0.10648333333333333,0.11597222222222223,0.12061944444444445,2.677116020738132,2.914074161954911,3.025639207894721
123,0.08447777777777778,0.08736666666666666,0.09482777777777777,2.1829063588895834,2.247862035856979,2.457736520383199
131,0.3551111111111111,0.4502777777777778,0.45529166666666665,5.400482641856912,6.830257025446921,6.9120459302634
133,0.3069222222222222,0.3063916666666667,0.30693888888888887,4.620456191372502,4.626291319057707,4.649036299975201
136,0.10609444444444445,0.10460555555555555,0.09775833333333334,2.601821919777636,2.497684908058313,2.3229881325059005
137,0.42555,0.4963444444444444,0.5066111111111111,6.855726436727492,7.919042308299385,8.085797951673316
138,0.2793361111111111,0.281225,0.2779861111111111,4.186905739374784,4.210904989740937,4.158471119956878
140,0.23537777777777777,0.2419,0.2417638888888889,4.007092679991847,4.0753617359660055,4.080312174840688
141,0.2248527777777778,0.23613333333333333,0.2423,4.4547040811567955,4.680105880100317,4.795231617502402
142,0.22255555555555556,0.29439166666666666,0.309375,4.532867270444393,5.985429780544208,6.282240037380625
143,0.1858,0.18550555555555556,0.18710833333333332,3.6818708294252893,3.659514072185839,3.7027518182030463
144,0.49741944444444447,0.6343777777777778,0.6724777777777777,7.538295121629264,9.595277099324338,10.179586123174847
146,0.21318055555555557,0.2442888888888889,0.31019444444444444,3.98848009835541,4.55836418576452,5.768803695182386
147,0.18575,0.20487777777777777,0.24624722222222223,4.171526132091634,4.579775296117641,5.489324343643689
148,0.4573527777777778,0.5712194444444444,0.5818972222222222,6.502724052529658,8.065519891756347,8.216082031931723
151,0.3522638888888889,0.35940555555555553,0.3603277777777778,5.599367686290552,5.6671411450234705,5.6816309770085525
152,0.5126694444444444,0.641375,0.6888305555555555,7.9497219054583494,9.940846532113481,10.68244529432996
154,0.10319166666666667,0.11705,0.12689722222222222,2.3735764931378545,2.6619112531785123,2.8825914046332968
155,0.31940555555555555,0.41315555555555555,0.439125,5.890530732767209,7.602197945227676,8.072812728306012
157,0.3085,0.32159166666666666,0.32445555555555555,5.042474588183959,5.255527082133699,5.303596864762
158,0.5610055555555555,0.6004555555555555,0.6740472222222222,9.085781657158147,9.66078975450438,10.785224553839427
160,0.20212222222222223,0.2132111111111111,0.21603055555555556,4.080853933840743,4.300777955458917,4.367978838367599
161,0.190225,0.20066944444444446,0.21094166666666667,4.316121652130308,4.553748894717557,4.779409627857424
163,0.4972611111111111,0.6236277777777778,0.6629361111111111,7.894024691636115,9.892564522866746,10.52309373829904
164,0.1536888888888889,0.18276666666666666,0.22395555555555555,3.140443484751262,3.6994086180614945,4.517199786256636
165,0.3923027777777778,0.45969444444444446,0.4950583333333333,6.786517367162428,7.950659854899962,8.590966057589226
166,0.348775,0.38645277777777776,0.41701944444444444,6.290032935767009,6.962928129671046,7.519033463620147
171,0.14089166666666667,0.13870833333333332,0.13806666666666667,3.134575477980354,3.070705040000991,3.0581101346395014
172,0.17163333333333333,0.1858861111111111,0.199625,3.392287461457824,3.634169509020117,3.8872129938400035
177,0.14516666666666667,0.16119166666666668,0.17214166666666667,3.4401750560984015,3.800969616343167,4.05301575263905
178,0.30245833333333333,0.33518055555555554,0.34601944444444444,5.093691584347929,5.631729662823683,5.81426559703063
179,0.30340555555555554,0.321625,0.3419638888888889,5.632480760145924,5.973263496946084,6.346747384695375
180,0.10569166666666667,0.12481111111111111,0.14000555555555555,2.581449602342759,3.032915716294713,3.401729723400255
186,0.40229444444444445,0.42682777777777775,0.44534444444444443,6.474918125794145,6.873134190695756,7.183544582571237
188,0.3055638888888889,0.3561666666666667,0.390175,5.961524333296587,6.949408510017158,7.617347498595924
190,0.1693611111111111,0.19543611111111112,0.21208611111111111,3.106164146171239,3.559182451990727,3.860502274938432
191,0.4106138888888889,0.42149166666666665,0.43426944444444443,6.369040055924807,6.535135193499813,6.730922963361683
192,0.1952,0.20548611111111112,0.21888055555555555,4.018107938388316,4.30697630626216,4.616221960779928
193,0.17945277777777777,0.18471666666666667,0.19098055555555554,3.4148368320195908,3.5040312938899487,3.625167625944299
194,0.6137027777777778,0.6451138888888889,0.6683388888888889,10.47689280218618,11.011092778729878,11.408027671444271
195,0.857225,0.9777388888888889,1.047536111111111,11.976297019506267,13.62605832784994,14.58861861513301
196,0.79225,0.9097388888888889,0.9791388888888889,11.680149634913988,13.36218950944828,14.370139886933814
198,0.23055,0.27439166666666664,0.3010027777777778,4.888582733466922,5.792176312519379,6.359452290782958
200,0.18646666666666667,0.20452222222222222,0.21715277777777778,4.2852566582146885,4.685339261345678,4.96735092644636
201,0.17281666666666667,0.19107222222222223,0.20551388888888888,3.8205825558883864,4.180778405090112,4.505098979957566
202,0.9403888888888889,1.0209416666666666,1.07605,12.044661420645085,13.087230111879874,13.81845001587399
203,0.08943888888888889,0.09803888888888888,0.10016944444444445,2.2971626500384486,2.5084057660995995,2.5654146240938496
204,0.150225,0.1646388888888889,0.17652777777777778,3.44089001801123,3.7389919367320616,3.997203765587293
206,0.206475,0.22646944444444445,0.2452388888888889,4.07216210207628,4.477948802698802,4.857780368611684
208,0.26971944444444446,0.28544444444444445,0.2955861111111111,4.439045665610597,4.703919089694503,4.874756229308114
209,0.42130833333333334,0.43621944444444444,0.4550138888888889,8.203280296392267,8.478966055721669,8.8524550031663
210,0.8012194444444445,0.8480388888888889,0.8909527777777778,12.612108827159592,13.317366983635395,13.964669122586717
211,0.33039166666666664,0.3798694444444444,0.4145611111111111,5.06578059269714,5.831834263052885,6.376221466999379
212,0.7212833333333334,0.8315111111111111,0.8889972222222222,11.029554756719685,12.65792550779799,13.523943706741045
213,0.14101111111111111,0.1491861111111111,0.15636944444444445,3.2396955069280104,3.4304966685721467,3.601778301080257
214,0.7779694444444445,0.8754138888888889,0.9464138888888889,11.329113169618148,12.735970842518341,13.766392377233037
215,0.5020222222222223,0.5431222222222222,0.5680861111111111,9.315798786032284,10.039296479693283,10.493747231017881
217,0.16805277777777777,0.1869111111111111,0.19878888888888888,4.0788785138202766,4.40956445478686,4.653015710261587
218,0.29941944444444446,0.35855,0.3956222222222222,5.230130197727403,6.262929533536684,6.923191681398261
221,0.7357527777777778,0.8168861111111111,0.8915305555555556,11.328239225966941,12.587809794216751,13.746725405693233
222,0.41581666666666667,0.43451944444444446,0.4559722222222222,6.987388389074139,7.299274778839967,7.666369588404913
223,0.6092305555555556,0.6693555555555556,0.7057944444444444,9.013721750587454,9.901852622718897,10.440537650146899
224,0.5512888888888889,0.6190055555555556,0.6654055555555556,8.558979528007121,9.604946289974697,10.329559090382984
225,0.22343333333333334,0.23341944444444446,0.2403722222222222,4.603227707086242,4.795919715610623,4.940633571083927
227,0.24478055555555556,0.27852777777777776,0.29640555555555553,4.974934587141998,5.623261711590213,5.988372935392413
229,0.2548416666666667,0.27276388888888886,0.28765833333333335,5.92323650759175,6.33603866561636,6.6859205229114345
232,0.3500083333333333,0.3703916666666667,0.3775833333333333,6.133215329486357,6.491259209451886,6.618757666552003
234,0.3223888888888889,0.31822222222222224,0.3186555555555556,5.459129851689355,5.375856123599113,5.386889204682199
235,0.5753555555555555,0.6184555555555555,0.6550583333333333,9.812125966596675,10.50621093836579,11.113927509720769
236,0.7432861111111111,0.82085,0.8810555555555556,11.48129375605894,12.686648920550873,13.630504066550474
239,0.8423027777777777,0.9497722222222222,1.0231083333333333,11.401412969322864,12.853099688975725,13.849976811242522
240,0.4633055555555556,0.48696388888888886,0.5023611111111111,8.002457481305372,8.402837619518552,8.677140785002583
241,0.29034166666666666,0.3034222222222222,0.3106777777777778,5.264897808957249,5.475406272052229,5.602862501186658
242,0.5341611111111111,0.6021694444444444,0.6448027777777777,8.409238948043459,9.455798941763769,10.120162435008305
243,0.3834388888888889,0.41020555555555555,0.4205083333333333,6.758775953998253,7.234277454672684,7.424124936651428
245,0.34739444444444445,0.3329388888888889,0.3289694444444444,5.708491763254581,5.463465172972615,5.3973618755624555
246,0.20327222222222222,0.203425,0.20543333333333333,3.579567379712992,3.5751346427551263,3.6164727184569805
249,0.5105694444444444,0.611125,0.6242611111111112,7.44889510509846,8.877465924152757,9.089976974591853
250,0.39158333333333334,0.49264444444444444,0.5006722222222222,5.880128139544756,7.365667074437766,7.492986320063686
255,0.5438972222222223,0.5609638888888889,0.5757416666666667,8.034318109109533,8.299098014158103,8.533797961299326
257,0.1749527777777778,0.21913333333333335,0.22861666666666666,3.9854331805535796,4.970978835422448,5.176813260185173
260,0.4148722222222222,0.5181138888888889,0.5482972222222222,6.481184556964089,8.067209327360258,8.535176925879368
262,0.7307972222222222,0.8661833333333333,0.8966361111111111,9.55522918952884,11.26102737516675,11.681868040105051
263,0.3172111111111111,0.3274,0.3417527777777778,6.46714125405176,6.680190309663753,6.977156937305599
264,0.5794694444444445,0.68855,0.7278027777777778,8.475604281746133,10.053736950771997,10.622633085641603
271,0.3294472222222222,0.36112777777777777,0.38236944444444443,6.726258294095252,7.3750836571746206,7.825385453566066
273,0.25875,0.31526666666666664,0.3268583333333333,4.683612517627895,5.7082383190146375,5.921764448665703
